Move,From_Sqaure,Target_Sqaure,Piece_Moved,Piece_Captured,Is_Check,FEN,Top_10_Moves
h5g5,h5,g5,r,,True,5r1k/1p3pp1/1b2p3/p6r/2Pp3N/3B3q/PP2QP2/R4RK1 b - - 1 24,"['h5g5', 'h5h4', 'h3h4', 'h5h6', 'g7g6', 'h5c5', 'h5h7', 'h5b5', 'h5f5', 'h5d5']"
c7c6,c7,c6,p,,False,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"['d7d5', 'c7c5', 'b8c6', 'g8f6', 'e7e5', 'c7c6', 'd7d6', 'e7e6', 'b7b6', 'a7a5']"
d7d5,d7,d5,p,,False,rnbqkbnr/pp1ppppp/2p5/8/4P3/3P4/PPP2PPP/RNBQKBNR b KQkq - 0 2,"['g8f6', 'e7e5', 'd7d5', 'a7a6', 'g7g6', 'c6c5', 'e7e6', 'h7h6', 'd8c7', 'd7d6']"
c6d5,c6,d5,p,P,False,rnbqkbnr/pp2pppp/2p5/3P4/8/3P4/PPP2PPP/RNBQKBNR b KQkq - 0 3,"['c6d5', 'd8d5', 'd8a5', 'g7g6', 'c8f5', 'b7b6', 'g8h6', 'h7h5', 'd8c7', 'a7a6']"
g8f6,g8,f6,n,,False,rnbqkbnr/pp2pppp/8/3p4/5P2/3P4/PPP3PP/RNBQKBNR b KQkq - 0 4,"['g8f6', 'g7g6', 'c8f5', 'd8a5', 'h7h6', 'a7a6', 'b8c6', 'f7f6', 'd8d6', 'h7h5']"
b8c6,b8,c6,n,,False,rnbqkb1r/pp2pppp/5n2/3p4/5P2/3P1N2/PPP3PP/RNBQKB1R b KQkq - 2 5,"['g7g6', 'e7e6', 'a7a6', 'd5d4', 'd8c7', 'c8g4', 'c8f5', 'c8d7', 'b8c6', 'h7h6']"
e7e5,e7,e5,p,,False,r1bqkb1r/pp2pppp/2n2n2/3p4/5P2/3P1N2/PPP1B1PP/RNBQK2R b KQkq - 4 6,"['g7g6', 'd5d4', 'a7a5', 'c8f5', 'b7b6', 'd8c7', 'c8g4', 'h7h6', 'f6g4', 'h7h5']"
e5e4,e5,e4,p,,False,r1bqkb1r/pp3ppp/2n2n2/3pp3/5P2/3P1N2/PPP1B1PP/RNBQ1RK1 b kq - 1 7,"['d8b6', 'e5e4', 'e5f4', 'f8c5', 'f8d6', 'f6g4', 'f6d7', 'd8c7', 'f8e7', 'd8d6']"
f8d6,f8,d6,b,,False,r1bqkb1r/pp3ppp/2n2n2/3pN3/4pP2/3P4/PPP1B1PP/RNBQ1RK1 b kq - 1 8,"['d8b6', 'f8d6', 'f8c5', 'g7g6', 'f8b4', 'd8c7', 'h7h5', 'c8f5', 'e4d3', 'h7h6']"
d8b6,d8,b6,q,,False,r1bqk2r/pp3ppp/2nb1n2/3pN3/3PpP2/8/PPP1B1PP/RNBQ1RK1 b kq - 0 9,"['d8b6', 'd6c7', 'e8g8', 'c8e6', 'c8d7', 'h7h6', 'd6b8', 'd8c7', 'c8f5', 'a7a6']"
e8g8,e8,g8,k,,False,r1b1k2r/pp3ppp/1qnb1n2/3pN3/3PpP2/2P5/PP2B1PP/RNBQ1RK1 b kq - 0 10,"['a7a5', 'c6e5', 'e8g8', 'c8f5', 'h7h6', 'c8e6', 'h7h5', 'b6c7', 'c6e7', 'd6e7']"
c8f5,c8,f5,b,,False,r1b2rk1/pp3ppp/1qnb1n2/3pN3/3PpP2/N1P5/PP2B1PP/R1BQ1RK1 b - - 2 11,"['c6e7', 'c6e5', 'd6a3', 'd6c7', 'f6e8', 'd6b8', 'f8d8', 'b6c7', 'c8e6', 'a7a5']"
b6d4,b6,d4,q,P,True,r4rk1/pp3ppp/1qnb1n2/3pNb2/2PPpP2/N7/PP2B1PP/R1BQ1RK1 b - - 0 12,"['c6d4', 'b6d4', 'd6a3', 'd6e5', 'f8e8', 'd6e7', 'h7h6', 'h7h5', 'a8e8', 'd5c4']"
c6d4,c6,d4,n,Q,False,r4rk1/pp3ppp/2nb1n2/3pNb2/2PQpP2/N7/PP2B1PP/R1B2RK1 b - - 0 13,"['c6d4', 'd6e5', 'f5g4', 'f8c8', 'f8e8', 'a8c8', 'f5g6', 'h7h5', 'f5e6', 'd6c7']"
f8e8,f8,e8,r,,False,r4rk1/pp3ppp/3b1n2/3pNb2/2PnpP2/N7/PP4PP/R1BB1RK1 b - - 1 14,"['a8d8', 'f8e8', 'f8c8', 'f8d8', 'a8c8', 'f5e6', 'd6c5', 'd6a3', 'd6e7', 'd4e6']"
f6d5,f6,d5,n,P,False,r3r1k1/pp3ppp/3b1n2/3PNb2/3npP2/N7/PP4PP/R1BB1RK1 b - - 0 15,"['f6d5', 'd6c5', 'a8d8', 'a7a5', 'd6a3', 'h7h5', 'd6c7', 'f5c8', 'b7b5', 'b7b6']"
d4b3,d4,b3,n,B,False,r3r1k1/pp3ppp/3b4/3nNb2/3npP2/NB6/PP4PP/R1B2RK1 b - - 1 16,"['f5e6', 'd4b3', 'd6e5', 'a8d8', 'e8d8', 'd4e2', 'd6a3', 'd6c5', 'd5f4', 'e4e3']"
d6e5,d6,e5,b,N,False,r3r1k1/pp3ppp/3b4/3nNb2/4pP2/NP6/1P4PP/R1B2RK1 b - - 0 17,"['f7f6', 'a8d8', 'd6b4', 'd6c5', 'e4e3', 'd6f8', 'f5e6', 'd5b4', 'h7h5', 'a8c8']"
e8e5,e8,e5,r,P,False,r3r1k1/pp3ppp/8/3nPb2/4p3/NP6/1P4PP/R1B2RK1 b - - 0 18,"['d5e7', 'f5e6', 'e8e5', 'f5d7', 'f5g4', 'g7g6', 'f5g6', 'f5c8', 'f5h3', 'a8d8']"
e5e6,e5,e6,r,,False,r5k1/pp3ppp/8/3nrb2/2N1p3/1P6/1P4PP/R1B2RK1 b - - 1 19,"['a8e8', 'e5e7', 'f5e6', 'e5e8', 'e5e6', 'e4e3', 'f7f6', 'd5c3', 'a8c8', 'a8d8']"
d5b4,d5,b4,n,,False,r5k1/pp3ppp/4r3/3n1R2/2N1p3/1P6/1P4PP/R1B3K1 b - - 0 20,"['d5c7', 'a8d8', 'd5e7', 'e4e3', 'd5b4', 'd5f6', 'd5b6', 'b7b5', 'a8c8', 'g7g6']"
a7a6,a7,a6,p,,False,r5k1/pp3ppp/4r3/5R2/1n2p3/1P2N3/1P4PP/R1B3K1 b - - 2 21,"['e6b6', 'a7a6', 'a8c8', 'e6a6', 'e6c6', 'b4d3', 'b4c6', 'b4a6', 'a8d8', 'g7g6']"
b4d3,b4,d3,n,,False,r5k1/1p3ppp/p3r3/5R2/Rn2p3/1P2N3/1P4PP/2B3K1 b - - 1 22,"['b4c6', 'g7g6', 'b4d3', 'a8c8', 'e6c6', 'a6a5', 'b4c2', 'e6b6', 'e6f6', 'b7b5']"
g7g6,g7,g6,p,,False,r5k1/1p3ppp/p3r3/5R2/2R1p3/1P1nN3/1P4PP/2B3K1 b - - 3 23,"['e6d6', 'e6b6', 'a8d8', 'g8f8', 'g7g6', 'a8f8', 'h7h6', 'e6c6', 'b7b6', 'b7b5']"
f7f5,f7,f5,p,,False,r5k1/1p3p1p/p3r1p1/8/2R1p3/1P1nN3/1P4PP/2B2RK1 b - - 1 24,"['f7f5', 'a8d8', 'h7h6', 'b7b5', 'a8f8', 'e6c6', 'h7h5', 'f7f6', 'a8e8', 'a6a5']"
f5f4,f5,f4,p,,False,r5k1/1pR4p/p3r1p1/5p2/4p3/1P1nN3/1P4PP/2B2RK1 b - - 1 25,"['f5f4', 'e6c6', 'a8d8', 'e6e5', 'a8e8', 'h7h5', 'h7h6', 'a8f8', 'e6f6', 'a6a5']"
e4e3,e4,e3,p,,False,r5k1/1pR4p/p3r1p1/3N4/4pp2/1P1n4/1P4PP/2B2RK1 b - - 1 26,"['e4e3', 'g6g5', 'f4f3', 'd3c1', 'a8d8', 'a8f8', 'a8e8', 'b7b5', 'a6a5', 'e6d6']"
d3f4,d3,f4,n,N,False,r5k1/1pR4p/p3r1p1/8/5N2/1P1np3/1P4PP/2B2RK1 b - - 0 27,"['d3f4', 'e3e2', 'e6c6', 'e6d6', 'd3c1', 'a8e8', 'e6f6', 'e6b6', 'e6e5', 'e6e4']"
e3e2,e3,e2,p,,False,r5k1/1pR4p/p3r1p1/8/5R2/1P2p3/1P4PP/2B3K1 b - - 0 28,"['a8b8', 'a8e8', 'a8d8', 'e3e2', 'a8f8', 'g6g5', 'b7b6', 'e6e5', 'e6e8', 'a6a5']"
a8d8,a8,d8,r,,False,r5k1/1pR4p/p3r1p1/8/5R2/1P6/1P1Bp1PP/6K1 b - - 1 29,"['e6e3', 'a8e8', 'e2e1q', 'e2e1r', 'e2e1b', 'g6g5', 'e2e1n', 'e6d6', 'a8d8', 'e6e8']"
d8d1,d8,d1,r,,False,3r2k1/1pR4p/p3r1p1/8/5R2/1P6/1P2p1PP/4B1K1 b - - 3 30,"['e6c6', 'h7h5', 'b7b5', 'g6g5', 'h7h6', 'b7b6', 'd8e8', 'a6a5', 'd8d1', 'd8f8']"
c7c6,c7,c6,p,,False,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"['c7c5', 'd7d5', 'g8f6', 'g7g6', 'd7d6', 'e7e6', 'b8c6', 'f7f5', 'b7b6', 'c7c6']"
d7d5,d7,d5,p,,False,rnbqkbnr/pp1ppppp/2p5/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,"['d7d5', 'g8f6', 'e7e6', 'a7a6', 'd7d6', 'd8a5', 'h7h6', 'f7f5', 'g7g6', 'b7b5']"
g8f6,g8,f6,n,,False,rnbqkbnr/pp2pppp/2p5/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,"['g8f6', 'e7e6', 'd5c4', 'h7h6', 'a7a6', 'c8f5', 'c8e6', 'g7g6', 'b8d7', 'd8b6']"
c8g4,c8,g4,b,,False,rnbqkb1r/pp2pppp/2p2n2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 3 4,"['c8f5', 'e7e6', 'g7g6', 'c8e6', 'a7a6', 'h7h6', 'b8d7', 'b7b6', 'f6e4', 'c8g4']"
e7e6,e7,e6,p,,False,rn1qkb1r/pp2pppp/2p2n2/3p4/2PP1Bb1/2N2N2/PP2PPPP/R2QKB1R b KQkq - 5 5,"['g4f3', 'b8d7', 'd5c4', 'e7e6', 'g4f5', 'g4h5', 'g7g6', 'd8b6', 'f6e4', 'd8a5']"
g4h5,g4,h5,b,,False,rn1qkb1r/pp3ppp/2p1pn2/3p4/2PP1Bb1/2N2N1P/PP2PPP1/R2QKB1R b KQkq - 0 6,"['g4f3', 'g4h5', 'g4f5', 'f8d6', 'g7g5', 'e6e5', 'd8b6', 'f6h5', 'd5c4', 'b8d7']"
h5g6,h5,g6,b,,False,rn1qkb1r/pp3ppp/2p1pn2/3p3b/2PP1BP1/2N2N1P/PP2PP2/R2QKB1R b KQkq - 0 7,"['h5g6', 'd8b6', 'g7g5', 'f8b4', 'd5c4', 'b8d7', 'f6g4', 'b7b5', 'd8a5', 'c6c5']"
b8d7,b8,d7,n,,False,rn1qkb1r/pp3ppp/2p1pnb1/3pN3/2PP1BP1/2N4P/PP2PP2/R2QKB1R b KQkq - 2 8,"['b8d7', 'f6d7', 'd5c4', 'd8b6', 'f8b4', 'b8a6', 'f8d6', 'f6e4', 'c6c5', 'a7a5']"
c6d5,c6,d5,p,P,False,r2qkb1r/pp1n1ppp/2p1pnb1/3PN3/3P1BP1/2N4P/PP2PP2/R2QKB1R b KQkq - 0 9,"['d7e5', 'e6d5', 'f6d5', 'c6d5', 'g6e4', 'f8b4', 'a8c8', 'd8b6', 'f8d6', 'd8a5']"
h7g6,h7,g6,p,N,False,r2qkb1r/pp1n1ppp/4pnN1/3p4/3P1BP1/2N4P/PP2PP2/R2QKB1R b KQkq - 0 10,"['h7g6', 'f7g6', 'd8b6', 'f8a3', 'a8c8', 'f8b4', 'f8e7', 'a7a6', 'f6g8', 'f6h5']"
d7b6,d7,b6,n,,False,r2qkb1r/pp1n1pp1/4pnp1/3p4/3P1BP1/2N1P2P/PP3P2/R2QKB1R b KQkq - 0 11,"['d8b6', 'f6e4', 'a7a6', 'a7a5', 'f8b4', 'f6g8', 'g6g5', 'b7b5', 'b7b6', 'f8e7']"
f6d7,f6,d7,n,,False,r2qkb1r/pp3pp1/1n2pnp1/1B1p4/3P1BP1/2N1P2P/PP3P2/R2QK2R b KQkq - 2 12,"['f6d7', 'b6d7', 'e8e7', 'd8d7']"
a7a6,a7,a6,p,,False,r2qkb1r/pp1n1pp1/1n2p1p1/1B1p4/3P1BP1/1QN1P2P/PP3P2/R3K2R b KQkq - 4 13,"['f8e7', 'g6g5', 'a8c8', 'a7a6', 'b6c8', 'd8e7', 'h8h4', 'a7a5', 'f7f6', 'd8h4']"
f8e7,f8,e7,b,,False,r2qkb1r/1p1n1pp1/pn2p1p1/3p4/3P1BP1/1QNBP2P/PP3P2/R3K2R b KQkq - 1 14,"['g6g5', 'a8c8', 'f8e7', 'd7b8', 'd7f6', 'd8f6', 'h8h4', 'e6e5', 'b6c8', 'd8h4']"
e8g8,e8,g8,k,,False,r2qk2r/1p1nbpp1/pn2p1p1/3p4/3P1BP1/1QNBP2P/PP3P2/2R1K2R b Kkq - 3 15,"['a8c8', 'e8g8', 'g6g5', 'd7b8', 'f7f5', 'e7g5', 'e7f8', 'd7f8', 'h8h4', 'e6e5']"
e7h4,e7,h4,b,P,False,r2q1rk1/1p1nbpp1/pn2p1p1/3p4/3P1BPP/1QNBP3/PP3P2/2R1K2R b K - 0 16,"['e7h4', 'a8c8', 'e6e5', 'd7f6', 'e7f6', 'b6c4', 'g6g5', 'b6c8', 'a6a5', 'e7c5']"
a8c8,a8,c8,r,,False,r2q1rk1/1p1n1pp1/pn2p1p1/3p4/3P1BPb/1QNBP3/PP2KP2/2R4R b - - 1 17,"['d8f6', 'h4e7', 'd8e7', 'h4f6', 'h4g5', 'a8c8', 'g6g5', 'f8e8', 'e6e5', 'b6c4']"
g6g5,g6,g5,p,,False,2rq1rk1/1p1n1pp1/pn2p1p1/3p4/3P1BPb/1QNBP2R/PP2KP2/2R5 b - - 3 18,"['g6g5', 'b6c4', 'f8e8', 'f7f5', 'd8e7', 'e6e5', 'c8c6', 'd8f6', 'h4g5', 'a6a5']"
f8e8,f8,e8,r,,False,2rq1rk1/1p1n1pp1/pn1Bp3/3p2p1/3P2Pb/1QNBP2R/PP2KP2/2R5 b - - 1 19,"['f8e8', 'd8e8', 'd8f6', 'b6c4', 'g7g6', 'd7f6', 'c8a8', 'c8c6', 'f7f5', 'a6a5']"
b6c4,b6,c4,n,,False,2rqr1k1/1p1n1pp1/pn2p3/3p2p1/3P2Pb/1QNBP1BR/PP2KP2/2R5 b - - 3 20,"['b6c4', 'h4g3', 'd7f8', 'c8c6', 'g7g6', 'e6e5', 'd7f6', 'e8f8', 'f7f6', 'd7b8']"
e6e5,e6,e5,p,,False,2rqr1k1/1p1n1pp1/p3p3/3p2p1/2nP2Pb/1QNBP1BR/PP2KP2/7R b - - 5 21,"['d7b6', 'c4a5', 'g7g6', 'd7f8', 'b7b6', 'b7b5', 'g8f8', 'c8c7', 'd8b6', 'd7f6']"
e5d4,e5,d4,p,P,False,2rqr1k1/1p1n1pp1/p7/3Np1p1/2nP2Pb/1Q1BP1BR/PP2KP2/7R b - - 0 22,"['c4a5', 'b7b5', 'c4b6', 'c4d6', 'e5d4', 'c4e3', 'd7f6', 'd8a5', 'd7f8', 'd7b6']"
c4e3,c4,e3,n,P,False,2rqr1k1/1p1n1pp1/p7/3N2p1/2np2PB/1Q1BP2R/PP2KP2/7R b - - 0 23,"['d7e5', 'd7c5', 'g5h4', 'c4d2', 'd4e3', 'd7f6', 'c4a5', 'c4e3', 'c8c5', 'c4d6']"
d7e5,d7,e5,n,,False,2rqr1k1/1p1n1pp1/p7/3N2p1/3p2PB/1Q1BP2R/PP2K3/7R b - - 0 24,"['d7c5', 'd4e3', 'd7e5', 'c8c1', 'g5h4', 'e8e3', 'c8c6', 'f7f6', 'd7b6', 'c8c7']"
e5g4,e5,g4,n,P,False,2rqr1k1/1p3pp1/p7/3Nn1p1/3pP1PB/1Q1B3R/PP2K3/7R b - - 0 25,"['d8d7', 'e5d3', 'e5d7', 'c8c1', 'b7b6', 'g5h4', 'f7f5', 'c8c4', 'e8e6', 'g7g6']"
f7f6,f7,f6,p,,False,2rqr1k1/1p3pp1/p7/3N2B1/3pP1n1/1Q1B3R/PP2K3/7R b - - 0 26,"['g4h6', 'g7g6', 'g4h2', 'e8e4', 'c8c2', 'f7f5', 'f7f6', 'd8g5', 'd8d6', 'g4f2']"
g8f7,g8,f7,k,,False,2rqr1kR/1p4p1/p4p2/3N2B1/3pP1n1/1Q1B4/PP2K3/7R b - - 1 27,['g8f7']
f7e7,f7,e7,k,,False,2rqr2R/1p3kp1/p4p2/6B1/3pPNn1/1Q1B4/PP2K3/7R b - - 3 28,"['c8c4', 'd8d5', 'f7e7', 'e8e6']"
d7d5,d7,d5,p,,False,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,"['d7d5', 'a7a6', 'c7c5', 'g7g6', 'g8f6', 'd7d6', 'b8c6', 'e7e6', 'c7c6', 'b7b6']"
g8f6,g8,f6,n,,False,rnbqkbnr/ppp1pppp/8/3p4/8/5NP1/PPPPPP1P/RNBQKB1R b KQkq - 0 2,"['c7c5', 'c7c6', 'g8f6', 'a7a5', 'c8g4', 'h7h6', 'e7e6', 'c8f5', 'a7a6', 'b7b5']"
c7c5,c7,c5,p,,False,rnbqkb1r/ppp1pppp/5n2/3p4/8/5NP1/PPPPPPBP/RNBQK2R b KQkq - 2 3,"['c7c5', 'b7b5', 'c8f5', 'f6d7', 'e7e6', 'c7c6', 'd8d6', 'c8e6', 'h7h5', 'c8g4']"
b8c6,b8,c6,n,,False,rnbqkb1r/pp2pppp/5n2/2pp4/2P5/5NP1/PP1PPPBP/RNBQK2R b KQkq - 0 4,"['d5d4', 'b8c6', 'd5c4', 'g7g6', 'e7e6', 'c8e6', 'h7h6', 'a7a6', 'd8d6', 'c8g4']"
d5d4,d5,d4,p,,False,r1bqkb1r/pp2pppp/2n2n2/2pp4/2P5/5NP1/PP1PPPBP/RNBQ1RK1 b kq - 2 5,"['d5c4', 'e7e5', 'e7e6', 'c8e6', 'd5d4', 'h7h6', 'g7g6', 'c8g4', 'h7h5', 'c8f5']"
e7e5,e7,e5,p,,False,r1bqkb1r/pp2pppp/2n2n2/2p5/2Pp4/3P1NP1/PP2PPBP/RNBQ1RK1 b kq - 0 6,"['e7e5', 'e7e6', 'g7g6', 'f6g4', 'a7a5', 'f6d7', 'a8b8', 'd8c7', 'c8g4', 'h7h6']"
f8d6,f8,d6,b,,False,r1bqkb1r/pp3ppp/2n2n2/2p1p3/2Pp4/P2P1NP1/1P2PPBP/RNBQ1RK1 b kq - 0 7,"['a7a5', 'h7h6', 'f8e7', 'f8d6', 'c8g4', 'c8d7', 'a7a6', 'c8f5', 'f6g4', 'h7h5']"
e8g8,e8,g8,k,,False,r1bqk2r/pp3ppp/2nb1n2/2p1p3/2Pp4/P2P1NP1/1P1BPPBP/RN1Q1RK1 b kq - 2 8,"['h7h6', 'c8f5', 'e8g8', 'd6c7', 'c8g4', 'a7a6', 'a7a5', 'd8c7', 'c8e6', 'f6g4']"
b7b6,b7,b6,p,,False,r1bq1rk1/pp3ppp/2nb1n2/2p1p3/1PPp4/P2P1NP1/3BPPBP/RN1Q1RK1 b - - 0 9,"['a7a6', 'h7h6', 'e5e4', 'a8b8', 'f8e8', 'c5b4', 'd6c7', 'c6e7', 'd8c7', 'c8e6']"
c6e7,c6,e7,n,,False,r1bq1rk1/p4ppp/1pnb1n2/1Pp1p3/2Pp4/P2P1NP1/3BPPBP/RN1Q1RK1 b - - 0 10,"['c6e7', 'c6a5', 'e5e4', 'c6b8', 'd8c7', 'd8d7', 'c8d7', 'c8b7', 'd8e8', 'f8e8']"
a8b8,a8,b8,r,,False,r1bq1rk1/p3nppp/1p1b1n2/1Pp1p3/2PN4/P2P2P1/3BPPBP/RN1Q1RK1 b - - 0 11,"['e5d4', 'c5d4', 'e5e4', 'c8h3', 'a7a6', 'c8b7', 'h7h5', 'h7h6', 'f6g4', 'g8h8']"
d8d7,d8,d7,q,,False,1rbq1rk1/p3nppp/1pNb1n2/1Pp1p3/2P5/P2P2P1/3BPPBP/RN1Q1RK1 b - - 2 12,"['e7c6', 'd8c7', 'd8d7', 'd8e8', 'c8b7', 'c8g4', 'a7a6', 'c8e6', 'e5e4', 'h7h5']"
d6b8,d6,b8,b,N,False,1Nb2rk1/p2qnppp/1p1b1n2/1Pp1p3/2P5/P2P2P1/3BPPBP/RN1Q1RK1 b - - 0 13,"['d6b8', 'd7c7', 'd7e6', 'd7f5', 'd7d8', 'd7g4', 'd7e8', 'd7h3', 'd7b7', 'd7b5']"
f8d8,f8,d8,r,,False,1bb2rk1/p2qnppp/1p3n2/1Pp1p3/P1P5/3P2P1/3BPPBP/RN1Q1RK1 b - - 0 14,"['c8b7', 'd7g4', 'h7h5', 'f8e8', 'f6g4', 'e7f5', 'e5e4', 'd7e6', 'e7g6', 'h7h6']"
e5e4,e5,e4,p,,False,1bbr2k1/p2qnppp/1p3n2/PPp1p3/2P5/3P2P1/3BPPBP/RN1Q1RK1 b - - 0 15,"['c8b7', 'e5e4', 'd7f5', 'h7h5', 'h7h6', 'f6g4', 'e7f5', 'e7g6', 'd7g4', 'd7e8']"
a7b6,a7,b6,p,P,False,1bbr2k1/p2qnppp/1P3n2/1Pp5/2P1p3/3P2P1/3BPPBP/RN1Q1RK1 b - - 0 16,"['a7b6', 'h7h6', 'e4e3', 'e4d3', 'h7h5', 'f6g4', 'e7g6', 'e7f5', 'f6d5', 'b8g3']"
e7g6,e7,g6,n,,False,1bbr2k1/3qnppp/1p3n2/1Pp5/2P1P3/6P1/3BPPBP/RN1Q1RK1 b - - 0 17,"['d7d4', 'h7h5', 'g8h8', 'd7g4', 'e7g6', 'c8b7', 'b8e5', 'h7h6', 'f6h5', 'b8f4']"
g6e5,g6,e5,n,,False,1bbr2k1/3q1ppp/1p3nn1/1Pp5/2P1P3/6P1/2QBPPBP/RN3RK1 b - - 2 18,"['b8e5', 'd8e8', 'h7h5', 'd8f8', 'h7h6', 'd7e6', 'd7d4', 'f6g4', 'd7e8', 'g6h4']"
f6g4,f6,g4,n,,False,1bbr2k1/3q1ppp/1p3n2/1Pp1n1B1/2P1P3/6P1/2Q1PPBP/RN3RK1 b - - 4 19,"['f6g4', 'd7g4', 'd7d4', 'e5c4', 'd7e8', 'd8e8', 'd7e6', 'd7e7', 'e5g4', 'g8h8']"
c7c6,c7,c6,p,,False,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"['c7c5', 'd7d5', 'g8f6', 'g7g6', 'd7d6', 'e7e6', 'b8c6', 'f7f5', 'b7b6', 'c7c6']"
d7d5,d7,d5,p,,False,rnbqkbnr/pp1ppppp/2p5/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,"['d7d5', 'g8f6', 'e7e6', 'a7a6', 'd7d6', 'd8a5', 'h7h6', 'f7f5', 'g7g6', 'b7b5']"
g8f6,g8,f6,n,,False,rnbqkbnr/pp2pppp/2p5/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,"['g8f6', 'e7e6', 'd5c4', 'h7h6', 'a7a6', 'c8f5', 'c8e6', 'g7g6', 'b8d7', 'd8b6']"
c8g4,c8,g4,b,,False,rnbqkb1r/pp2pppp/2p2n2/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq - 0 4,"['a7a5', 'g7g6', 'c8g4', 'c8f5', 'f6e4', 'd8d6', 'b8d7', 'a7a6', 'd5c4', 'h7h6']"
e7e6,e7,e6,p,,False,rn1qkb1r/pp2pppp/2p2n2/3p4/2PP2b1/2N1PN2/PP3PPP/R1BQKB1R b KQkq - 2 5,"['e7e6', 'b8d7', 'd5c4', 'd8c7', 'd8b6', 'a7a6', 'd8d7', 'g4f3', 'g4c8', 'd8c8']"
f8d6,f8,d6,b,,False,rn1qkb1r/pp3ppp/2p1pn2/3p4/2PP2b1/2N1PN2/PP2BPPP/R1BQK2R b KQkq - 1 6,"['f8d6', 'b8d7', 'f8e7', 'd5c4', 'g4h5', 'a7a5', 'h7h6', 'a7a6', 'f8b4', 'b7b6']"
e8g8,e8,g8,k,,False,rn1qk2r/pp3ppp/2pbpn2/3p4/2PP2b1/2N1PN2/PP2BPPP/R1BQ1RK1 b kq - 3 7,"['e8g8', 'd8c7', 'b8d7', 'd6e7', 'g4f3', 'd8e7', 'f6e4', 'h7h6', 'g4h5', 'g4f5']"
g4h5,g4,h5,b,,False,rn1q1rk1/pp3ppp/2pbpn2/3p4/2PP2b1/2N1PN1P/PP2BPP1/R1BQ1RK1 b - - 0 8,"['g4f5', 'g4h5', 'g4f3', 'g4h3', 'h7h5', 'b8d7', 'f6e4', 'd8e7', 'b8a6', 'e6e5']"
b8d7,b8,d7,n,,False,rn1q1rk1/pp3ppp/2pbpn2/3p3b/2PP4/2N1PN1P/PP1BBPP1/R2Q1RK1 b - - 2 9,"['b8d7', 'h5f3', 'd5c4', 'f6e4', 'd8e7', 'a7a5', 'b8a6', 'd6e7', 'd6b4', 'b7b6']"
a8c8,a8,c8,r,,False,r2q1rk1/pp1n1ppp/2pbpn2/3p3b/2PP4/2N1PN1P/PP1BBPP1/2RQ1RK1 b - - 4 10,"['d5c4', 'h7h6', 'f6e4', 'd8e7', 'a7a6', 'd6b8', 'a8c8', 'f8e8', 'a8b8', 'h5f3']"
d6b8,d6,b8,b,,False,2rq1rk1/pp1n1ppp/2pbpn2/2Pp3b/3P4/2N1PN1P/PP1BBPP1/2RQ1RK1 b - - 0 11,"['d6c7', 'h5f3', 'd6e7', 'd6b8', 'd7c5', 'd6c5', 'f6e4', 'd8e7', 'e6e5', 'f6e8']"
d8c7,d8,c7,q,,False,1brq1rk1/pp1n1ppp/2p1pn2/2Pp3b/3P4/P1N1PN1P/1P1BBPP1/2RQ1RK1 b - - 0 12,"['d8c7', 'f6e4', 'a7a6', 'h7h6', 'g8h8', 'd8e8', 'b7b6', 'b8c7', 'd8e7', 'f8e8']"
h5f3,h5,f3,b,N,False,1br2rk1/ppqn1ppp/2p1pn2/2Pp3b/1P1P4/P1N1PN1P/3BBPP1/2RQ1RK1 b - - 0 13,"['h5f3', 'c8e8', 'h7h6', 'f8d8', 'f6e4', 'b7b6', 'c8d8', 'a7a6', 'f8e8', 'e6e5']"
f3e2,f3,e2,b,B,False,1br2rk1/ppqn1ppp/2p1pn2/2Pp4/1P1P4/P1N1PbPP/3BBP2/2RQ1RK1 b - - 0 14,"['f3e2', 'f3e4', 'd7c5', 'f6e4', 'f3h5', 'e6e5', 'd7e5', 'h7h5', 'f3h1', 'c8e8']"
e6e5,e6,e5,p,,False,1br2rk1/ppqn1ppp/2p1pn2/2Pp4/1P1P4/P1N1P1PP/3BQP2/2R2RK1 b - - 0 15,"['c8e8', 'f8e8', 'a7a6', 'h7h6', 'f6e4', 'b7b5', 'b7b6', 'h7h5', 'e6e5', 'c8d8']"
e5d4,e5,d4,p,P,False,1br2rk1/ppqn1ppp/2p2n2/2Ppp3/1P1P1P2/P1N1P1PP/3BQ3/2R2RK1 b - - 0 16,"['e5f4', 'e5d4', 'e5e4', 'f6e4', 'c7d8', 'c8e8', 'g8h8', 'f8e8', 'c8d8', 'b7b6']"
