Move,From_Sqaure,Target_Sqaure,Piece_Moved,Piece_Captured,Is_Check,FEN,Top_10_Moves
e2g4,e2,g4,B,,False,r1bq1rk1/pp2bppn/2n1p2p/2p5/3pPP2/3P2N1/PPP1B1PP/R1BQNRK1 w - - 1 11,"['e1f3', 'a2a3', 'e4e5', 'c2c4', 'b2b3', 'c2c3', 'a2a4', 'f1f2', 'e2h5', 'g1h1']"
f4f5,f4,f5,P,,False,r1bq1rk1/pp2bppn/2n4p/2p1p3/3pPPB1/3P2N1/PPP3PP/R1BQNRK1 w - - 0 12,"['g4f5', 'g4c8', 'f4e5', 'a2a4', 'g3f5', 'h2h3', 'b2b3', 'a2a3', 'g1h1', 'c1d2']"
c1d2,c1,d2,B,,False,r1bq1rk1/pp3ppn/2n4p/2p1pPb1/3pP1B1/3P2N1/PPP3PP/R1BQNRK1 w - - 1 13,"['e1f3', 'a2a4', 'a2a3', 'b2b3', 'c1d2', 'c2c4', 'g4h5', 'a1b1', 'g3h1', 'c1g5']"
d1d2,d1,d2,Q,b,False,r1bq1rk1/pp3ppn/2n4p/2p1pP2/3pP1B1/3P2N1/PPPb2PP/R2QNRK1 w - - 0 14,"['d1d2', 'e1f3', 'f5f6', 'd1e2', 'g1h1', 'g3h1', 'f1f2', 'd1f3', 'd1c1', 'g3e2']"
d2f2,d2,f2,Q,,False,r1b2rk1/pp3ppn/2n4p/2p1pPq1/3pP1B1/3P2N1/PPPQ2PP/R3NRK1 w - - 1 15,"['d2g5', 'd2d1', 'd2e2', 'f1f2', 'e1f3', 'a1d1', 'd2c1', 'a2a3', 'd2f2', 'b2b4']"
f2e3,f2,e3,Q,q,False,r1b2rk1/pp3ppn/2n4p/2p1pP2/3pP1B1/3Pq1N1/PPP2QPP/R3NRK1 w - - 3 16,"['g4e2', 'g4h5', 'a2a3', 'f2e3', 'h2h3', 'g4d1', 'e1f3', 'a2a4', 'g3h5', 'g3h1']"
f1f3,f1,f3,R,,False,r1b2rk1/pp3ppn/2n4p/2p1pP2/4P1B1/3Pp1N1/PPP3PP/R3NRK1 w - - 0 17,"['g4d1', 'h2h4', 'c2c3', 'g4f3', 'g4h5', 'a2a4', 'g4e2', 'a2a3', 'h2h3', 'a1d1']"
f3e3,f3,e3,R,p,False,r1b2rk1/pp3p1n/2n3pp/2p1pP2/4P1B1/3PpRN1/PPP3PP/R3N1K1 w - - 0 18,"['f3e3', 'g4h3', 'h2h3', 'h2h4', 'c2c3', 'f5g6', 'b2b3', 'a2a3', 'a2a4', 'f3f1']"
g3f5,g3,f5,N,p,False,r1b2rk1/pp3p1n/2n4p/2p1pp2/4P1B1/3PR1N1/PPP3PP/R3N1K1 w - - 0 19,"['e4f5', 'g3f5', 'g4f5', 'g4h3', 'd3d4', 'g4e2', 'e3f3', 'b2b4', 'h2h3', 'g4d1']"
g4f5,g4,f5,B,b,False,r4rk1/pp3p1n/2n4p/2p1pb2/4P1B1/3PR3/PPP3PP/R3N1K1 w - - 0 20,"['g4f5', 'e4f5', 'e3g3', 'g4h3', 'g4d1', 'g4h5', 'g4e2', 'g4f3', 'h2h3', 'd3d4']"
e3g3,e3,g3,R,,False,r4rk1/pp3p2/2n4p/2p1pBn1/4P3/3PR3/PPP3PP/R3N1K1 w - - 1 21,"['c2c3', 'a1b1', 'f5g4', 'a2a4', 'e1f3', 'a2a3', 'h2h3', 'b2b3', 'f5d7', 'h2h4']"
e1f3,e1,f3,N,,False,r4r1k/pp3p2/2n4p/2p1pBn1/4P3/3P2R1/PPP3PP/R3N1K1 w - - 3 22,"['c2c3', 'f5g4', 'a2a3', 'h2h4', 'a2a4', 'g1h1', 'e1f3', 'f5h3', 'f5d7', 'g1f2']"
a1f1,a1,f1,R,,False,r4r1k/pp6/2n2p1p/2p1pBn1/4P3/3P1NR1/PPP3PP/R5K1 w - - 0 23,"['f3h4', 'f5g4', 'c2c3', 'a1f1', 'f5h3', 'g1f2', 'a1c1', 'h2h4', 'h2h3', 'g1f1']"
f1f3,f1,f3,R,n,False,r4r1k/pp6/2n2p1p/2p1pB2/4P3/3P1nR1/PPP3PP/5RK1 w - - 0 24,"['g3f3', 'f1f3', 'g1f2', 'g1h1', 'g2f3']"
f3f2,f3,f2,R,,False,r4r1k/pp6/5p1p/2p1pB2/3nP3/3P1RR1/PPP3PP/6K1 w - - 1 25,"['g3h3', 'f3f2', 'f3e3', 'g1f2', 'a2a3', 'h2h4', 'g1f1', 'f5d7', 'c2c3', 'g3g6']"
g3h3,g3,h3,R,,False,r5rk/pp6/5p1p/2p1pB2/3nP3/3P2R1/PPP2RPP/6K1 w - - 3 26,"['f5g4', 'f5h3', 'g3h3', 'g3e3', 'f5g6', 'g3g4', 'g3g6', 'c2c3', 'b2b3', 'a2a3']"
f2f5,f2,f5,R,n,False,r5rk/pp6/5p1p/2p1pn2/4P3/3P3R/PPP2RPP/6K1 w - - 0 27,"['f2f5', 'e4f5', 'c2c3', 'f2f3', 'g2g3', 'h3h5', 'a2a4', 'a2a3', 'g1f1', 'b2b3']"
h3g3,h3,g3,R,,True,r5r1/pp4k1/5p1p/2p1pR2/4P3/3P3R/PPP3PP/6K1 w - - 1 28,"['h3f3', 'g1f2', 'b2b3', 'h3e3', 'f5f1', 'g1h1', 'a2a3', 'f5f3', 'g1f1', 'f5f2']"
g3h3,g3,h3,R,,False,r5r1/pp3k2/5p1p/2p1pR2/4P3/3P2R1/PPP3PP/6K1 w - - 3 29,"['g3f3', 'g3e3', 'g3h3', 'g3g8', 'g1f2', 'f5f3', 'a2a3', 'a2a4', 'g1f1', 'b2b3']"
h3f3,h3,f3,R,,False,r7/pp3k2/5prp/2p1pR2/4P3/3P3R/PPP3PP/6K1 w - - 5 30,"['h3f3', 'h3h4', 'b2b3', 'f5f3', 'g1f1', 'g1f2', 'f5f2', 'f5h5', 'f5f1', 'a2a4']"
g2g3,g2,g3,P,,False,6r1/pp3k2/5prp/2p1pR2/4P3/3P1R2/PPP3PP/6K1 w - - 7 31,"['f3f2', 'g2g3', 'g1f1', 'g1h1', 'g1f2', 'g2g4', 'f3f1', 'f3g3', 'h2h4', 'b2b3']"
c2c3,c2,c3,P,,False,6r1/pp6/4kprp/2p1pR2/4P3/3P1RP1/PPP4P/6K1 w - - 1 32,"['a2a4', 'g1g2', 'f3f2', 'g1f1', 'b2b3', 'g1h1', 'g1f2', 'a2a3', 'f3f1', 'f5h5']"
b2b3,b2,b3,P,,False,6r1/p7/4kprp/1pp1pR2/4P3/2PP1RP1/PP5P/6K1 w - - 0 33,"['g1f2', 'g1f1', 'b2b3', 'g1g2', 'f5h5', 'f3f2', 'g1h1', 'c3c4', 'f3f1', 'b2b4']"
g1f2,g1,f2,K,,False,6r1/8/4kprp/ppp1pR2/4P3/1PPP1RP1/P6P/6K1 w - - 0 34,"['g1f2', 'd3d4', 'c3c4', 'f3f1', 'g1f1', 'g1g2', 'a2a3', 'a2a4', 'g1h1', 'f5h5']"
f2e3,f2,e3,K,,False,6r1/8/4kprp/1pp1pR2/p3P3/1PPP1RP1/P4K1P/8 w - - 0 35,"['d3d4', 'f2e3', 'f5h5', 'f2g2', 'g3g4', 'h2h3', 'b3a4', 'f2e2', 'f2f1', 'f2g1']"
a2b3,a2,b3,P,p,False,6r1/8/4kprp/1pp1pR2/4P3/1pPPKRP1/P6P/8 w - - 0 36,"['a2b3', 'f3f2', 'f3f1', 'f5f6', 'a2a3', 'd3d4', 'e3e2', 'f5h5', 'h2h4', 'e3f2']"
h2h4,h2,h4,P,,False,r7/8/4kprp/1pp1pR2/4P3/1PPPKRP1/7P/8 w - - 1 37,"['d3d4', 'f3f1', 'f3f2', 'b3b4', 'g3g4', 'h2h4', 'c3c4', 'f5h5', 'e3f2', 'h2h3']"
f5h5,f5,h5,R,p,False,r7/8/4kpr1/1pp1pR1p/4P2P/1PPPKRP1/8/8 w - - 0 38,"['f5h5', 'b3b4', 'e3e2', 'c3c4', 'e3f2', 'e3d2', 'g3g4', 'd3d4', 'f3f2', 'f3f1']"
d3d4,d3,d4,P,,False,8/8/4kpr1/1pp1p2R/4P2P/rPPPKRP1/8/8 w - - 1 39,"['h5h8', 'h5h7', 'b3b4', 'g3g4', 'c3c4', 'e3d2', 'h5f5', 'd3d4', 'f3f5', 'f3f1']"
d4d5,d4,d5,P,,True,8/8/4kpr1/1pp1p2R/3PP2P/1rP1KRP1/8/8 w - - 0 40,"['d4d5', 'e3f2', 'e3e2', 'd4c5', 'd4e5', 'e3d3', 'e3d2', 'h5h8', 'g3g4', 'h5h7']"
e3d2,e3,d2,K,,False,8/8/3k1pr1/1ppPp2R/4P2P/1rP1KRP1/8/8 w - - 1 41,"['e3f2', 'e3d2', 'e3e2', 'h5h8', 'h5h7', 'e3d3', 'h5f5', 'f3f5', 'f3f1', 'f3f2']"
h5h8,h5,h8,R,,False,8/8/3k1pr1/2pPp2R/1p2P2P/1rP2RP1/3K4/8 w - - 0 42,"['h5h8', 'h5f5', 'h5h7', 'd2c1', 'g3g4', 'd2d1', 'd2c2', 'f3e3', 'd2e2', 'f3d3']"
h8f8,h8,f8,R,,False,7R/8/3k1pr1/3Pp3/1pp1P2P/1rP2RP1/3K4/8 w - - 0 43,"['h4h5', 'h8c8', 'd2c1', 'g3g4', 'h8f8', 'h8d8', 'h8a8', 'h8e8', 'd2c2', 'h8h7']"
f8c8,f8,c8,R,,False,5R2/4k3/5pr1/3Pp3/1pp1P2P/1rP2RP1/3K4/8 w - - 2 44,"['f8c8', 'f8a8', 'h4h5', 'f8h8', 'd5d6', 'd2c2', 'd2c1', 'f8f7', 'g3g4', 'f8b8']"
d2c1,d2,c1,K,,False,2R5/4k3/5pr1/3Pp3/1pp1P2P/2P2RP1/1r1K4/8 w - - 4 45,"['d2c1', 'd2e3', 'd2d1', 'd2e1']"
f3c3,f3,c3,R,p,False,2R5/4k3/5pr1/3Pp3/2p1P2P/2p2RP1/1r6/2K5 w - - 0 46,"['f3c3', 'c8c4', 'c8c7', 'h4h5', 'c8c6', 'f3e3', 'c8c5', 'c8a8', 'd5d6', 'c1d1']"
c3c4,c3,c4,R,p,False,2R5/4k3/5pr1/3Pp3/2p1P2P/2R3P1/6r1/2K5 w - - 1 47,"['h4h5', 'c8c7', 'c3a3', 'c3c4', 'c8c4', 'c1b1', 'c8c6', 'c3c2', 'c8c5', 'c3f3']"
c4c7,c4,c7,R,,True,2R5/4k3/5p2/3Pp3/2R1P2P/6r1/6r1/2K5 w - - 0 48,"['h4h5', 'c8c7', 'c4c2', 'c8c6', 'c4c3', 'c8a8', 'c4c7', 'c4c6', 'c4c5', 'c1b1']"
c7c6,c7,c6,R,,True,2R5/2R5/3k1p2/3Pp3/4P2P/6r1/6r1/2K5 w - - 2 49,"['c7c2', 'h4h5', 'c7c6', 'c7a7', 'c7c4', 'c7c5', 'c7c3', 'c1b1', 'c7b7', 'c7f7']"
c8c7,c8,c7,R,,True,2R5/3k4/2R2p2/3Pp3/4P2P/6r1/6r1/2K5 w - - 4 50,"['c8c7', 'c6c7', 'c8a8', 'c8b8', 'h4h5', 'c1b1', 'c8h8', 'c6c3', 'c6c4', 'c6c2']"
c7c8,c7,c8,R,,True,3k4/2R5/2R2p2/3Pp3/4P2P/6r1/6r1/2K5 w - - 6 51,"['h4h5', 'c7c8', 'c6c2', 'd5d6', 'c7f7', 'c7h7', 'c6c3', 'c7a7', 'c7b7', 'c6c4']"
c8c7,c8,c7,R,,True,2R5/3k4/2R2p2/3Pp3/4P2P/6r1/6r1/2K5 w - - 8 52,"['h4h5', 'c8c7', 'c6c7', 'c8h8', 'c6c2', 'c1b1', 'c8f8', 'c8a8', 'c8b8', 'c6c3']"
c7h7,c7,h7,R,,False,3k4/2R5/2R2p2/3Pp3/4P2P/6r1/6r1/2K5 w - - 10 53,"['c7h7', 'c7a7', 'h4h5', 'c7c8', 'c7b7', 'c7f7', 'c6c2', 'c1b1', 'd5d6', 'c6c4']"
c1d2,c1,d2,K,,False,3k4/7R/2R2p2/3Pp3/4P2P/6r1/8/2K3r1 w - - 12 54,"['c1b2', 'c1c2', 'c1d2']"
d2e1,d2,e1,K,,False,3k4/7R/2R2p2/3Pp3/4P2P/6r1/3K2r1/8 w - - 14 55,"['d2d1', 'd2c1', 'd2e1']"
e1f2,e1,f2,K,,False,3k4/7R/2R2p2/3Pp3/4P2P/6r1/8/4K1r1 w - - 16 56,"['e1d2', 'e1f2', 'e1e2']"
f2f1,f2,f1,K,,False,3k4/7R/2R2p2/3Pp3/4P2P/6r1/5Kr1/8 w - - 18 57,"['f2e1', 'f2f1']"
f1f2,f1,f2,K,,False,3k4/7R/2R2p2/3Pp3/4P2P/6r1/8/5Kr1 w - - 20 58,"['f1e2', 'f1f2']"
f2e1,f2,e1,K,,False,3k4/7R/2R2p2/3Pp3/4P2P/6r1/5Kr1/8 w - - 22 59,"['f2f1', 'f2e1']"
e1d2,e1,d2,K,,False,3k4/7R/2R2p2/3Pp3/4P2P/6r1/8/4K1r1 w - - 24 60,"['e1e2', 'e1f2', 'e1d2']"
d2c1,d2,c1,K,,False,3k4/7R/2R2p2/3Pp3/4P2P/6r1/3K2r1/8 w - - 26 61,"['d2c1', 'd2e1', 'd2d1']"
c1b2,c1,b2,K,,False,3k4/7R/2R2p2/3Pp3/4P2P/6r1/8/2K3r1 w - - 28 62,"['c1b2', 'c1c2', 'c1d2']"
c6c2,c6,c2,R,,False,3k4/7R/2R2p2/3Pp3/4P2P/6r1/1K4r1/8 w - - 30 63,"['c6c2', 'b2a1', 'b2b1', 'b2c1']"
b2c2,b2,c2,K,r,False,3k4/7R/5p2/3Pp3/4P2P/6r1/1Kr5/8 w - - 0 64,"['b2c2', 'b2b1', 'b2a1']"
c2d3,c2,d3,K,,False,3k4/7R/5p2/3Pp3/4P1rP/8/2K5/8 w - - 1 65,"['c2d3', 'h7h8', 'h4h5', 'c2b3', 'd5d6', 'c2b2', 'c2d2', 'h7a7', 'c2c3', 'c2c1']"
d3c4,d3,c4,K,,False,3k4/7R/5p2/3Pp3/4P2P/3K2r1/8/8 w - - 3 66,"['d3c4', 'd3e2', 'd3d2', 'd3c2']"
c4c5,c4,c5,K,,False,3k4/7R/5p2/3Pp3/2K1P1rP/8/8/8 w - - 5 67,"['c4c5', 'h7h8', 'c4d3', 'h4h5', 'd5d6', 'c4b4', 'h7h6', 'c4b5', 'h7h5', 'c4c3']"
d5d6,d5,d6,P,,False,3k4/7R/5p2/2KPp3/4r2P/8/8/8 w - - 0 68,"['c5d6', 'h4h5', 'c5c6', 'h7h8', 'h7h6', 'c5b5', 'h7h5', 'h7a7', 'd5d6', 'h7f7']"
c5d5,c5,d5,K,,False,3k4/7R/3P4/2K1pp2/4r2P/8/8/8 w - - 0 69,"['c5d5', 'h7h8', 'h4h5', 'c5c6', 'c5b5', 'h7h6', 'h7h5', 'h7f7', 'h7g7', 'h7e7']"
e2e4,e2,e4,P,,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,"['d2d4', 'c2c4', 'f2f4', 'e2e3', 'g2g3', 'g1f3', 'e2e4', 'b2b3', 'd2d3', 'a2a3']"
g1f3,g1,f3,N,,False,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"['g1f3', 'b1c3', 'f1c4', 'h2h3', 'f1e2', 'f1d3', 'd2d4', 'd1h5', 'c2c4', 'a2a3']"
b1c3,b1,c3,N,,False,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"['b1c3', 'c2c3', 'f1c4', 'f1b5', 'a2a3', 'f1e2', 'h2h3', 'c2c4', 'g2g3', 'd2d3']"
f3e5,f3,e5,N,p,False,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4,"['a2a3', 'f1b5', 'd2d4', 'h2h3', 'f1e2', 'f1d3', 'd2d3', 'g2g3', 'a2a4', 'h2h4']"
d2d4,d2,d4,P,,False,r1bqkb1r/pppp1ppp/5n2/4n3/4P3/2N5/PPPP1PPP/R1BQKB1R w KQkq - 0 5,"['d2d4', 'h2h4', 'a2a4', 'f2f3', 'a2a3', 'f2f4', 'f1e2', 'h2h3', 'd1e2', 'f1b5']"
d4d5,d4,d5,P,,False,r1bqkb1r/pppp1ppp/2n2n2/8/3PP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 1 6,"['e4e5', 'd4d5', 'f2f3', 'h2h4', 'c1g5', 'a2a3', 'f1e2', 'h2h3', 'f2f4', 'c1f4']"
e4e5,e4,e5,P,,False,rnbqkb1r/pppp1ppp/5n2/3P4/4P3/2N5/PPP2PPP/R1BQKB1R w KQkq - 1 7,"['e4e5', 'f1b5', 'f2f4', 'd1d4', 'c1f4', 'f2f3', 'a2a3', 'g2g4', 'c1e3', 'g2g3']"
d5d6,d5,d6,P,,False,rnbqkbnr/pppp1ppp/8/3PP3/8/2N5/PPP2PPP/R1BQKB1R w KQkq - 1 8,"['d5d6', 'f1b5', 'f1e2', 'c1f4', 'c1d2', 'd1h5', 'd1e2', 'h2h4', 'c1e3', 'd1d4']"
e5d6,e5,d6,P,p,False,rnbqkbnr/pp1p1ppp/3p4/4P3/8/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 9,"['e5d6', 'c1f4', 'f1c4', 'd1d3', 'f2f4', 'd1e2', 'c1g5', 'd1h5', 'd1d5', 'd1d4']"
c3b5,c3,b5,N,,False,rnb1kbnr/pp1p1ppp/3P1q2/8/8/2N5/PPP2PPP/R1BQKB1R w KQkq - 1 10,"['c3b5', 'd1e2', 'f1c4', 'c1e3', 'f1e2', 'c3e4', 'f1d3', 'd1h5', 'd1d5', 'h2h3']"
f1c4,f1,c4,B,,False,r1b1kbnr/pp1p1ppp/n2P1q2/1N6/8/8/PPP2PPP/R1BQKB1R w KQkq - 3 11,"['a2a3', 'f1c4', 'g2g3', 'f1e2', 'd1e2', 'g2g4', 'c1e3', 'c2c3', 'a2a4', 'h2h3']"
e1g1,e1,g1,K,,False,r1b1kbnr/p2p1ppp/np1P1q2/1N6/2B5/8/PPP2PPP/R1BQK2R w KQkq - 0 12,"['f2f4', 'e1g1', 'd1e2', 'e1f1', 'd1d3', 'a2a3', 'c4d5', 'c1e3', 'c4e2', 'd1h5']"
c4d5,c4,d5,B,,False,r3kbnr/pb1p1ppp/np1P1q2/1N6/2B5/8/PPP2PPP/R1BQ1RK1 w kq - 2 13,"['d1e2', 'c4d5', 'f1e1', 'd1g4', 'g2g3', 'd1h5', 'b2b4', 'c1e3', 'h2h3', 'c1d2']"
d1d3,d1,d3,Q,,False,2kr1bnr/pb1p1ppp/np1P1q2/1N1B4/8/8/PPP2PPP/R1BQ1RK1 w - - 4 14,"['c1e3', 'a2a4', 'f1e1', 'b5a7', 'a2a3', 'h2h4', 'g2g3', 'h2h3', 'c2c4', 'd5b7']"
d3c4,d3,c4,Q,,False,2kr1bnr/pb1p1ppp/1p1P1q2/1NnB4/8/3Q4/PPP2PPP/R1B2RK1 w - - 6 15,"['d5b7', 'd3c4', 'b5a7', 'd3a3', 'd3d1', 'd3d2', 'c1g5', 'd3f3', 'd3g3', 'd3c3']"
c4d5,c4,d5,Q,b,False,2kr1bnr/p2p1ppp/1p1P1q2/1Nnb4/2Q5/8/PPP2PPP/R1B2RK1 w - - 0 16,"['c4d5', 'b5a7', 'c4e2', 'c4b4', 'c4g4', 'c4c3', 'c4f4', 'c1g5', 'c4b3', 'c4d4']"
a2a4,a2,a4,P,,False,1k1r1bnr/p2p1ppp/1p1P1q2/1NnQ4/8/8/PPP2PPP/R1B2RK1 w - - 1 17,"['b2b4', 'f1e1', 'a2a4', 'd5c4', 'h2h4', 'c1g5', 'd5d1', 'c1e3', 'd5d2', 'f1d1']"
f1d1,f1,d1,R,,False,1k1r1bnr/pn1p1ppp/1p1P1q2/1N1Q4/P7/8/1PP2PPP/R1B2RK1 w - - 1 18,"['a4a5', 'f1e1', 'f1d1', 'c1g5', 'c2c4', 'c1e3', 'c2c3', 'h2h3', 'h2h4', 'c1d2']"
c2c4,c2,c4,P,,False,1kr2bnr/pn1p1ppp/1p1P1q2/1N1Q4/P7/8/1PP2PPP/R1BR2K1 w - - 3 19,"['a4a5', 'c1g5', 'd5d3', 'h2h3', 'c1e3', 'c2c3', 'd5b3', 'd1e1', 'b5c7', 'd5d2']"
d5e4,d5,e4,Q,,False,1k3bnr/pn1p1ppp/1p1P1q2/1NrQ4/P1P5/8/1P3PPP/R1BR2K1 w - - 1 20,"['d5d3', 'd5d2', 'd5d4', 'd5f3', 'b5c7', 'c1e3', 'a1a3', 'a4a5', 'g2g3', 'd5c5']"
b5d6,b5,d6,N,n,False,1k3bnr/p2p1ppp/1p1n1q2/1Nr5/P1P1Q3/8/1P3PPP/R1BR2K1 w - - 0 21,"['c1f4', 'd1d6', 'b5d6', 'e4f4', 'e4d3', 'e4g4', 'e4e2', 'e4e3', 'e4e1', 'e4c2']"
d1d6,d1,d6,R,b,False,1k4nr/p2p1ppp/1p1b1q2/2r5/P1P1Q3/8/1P3PPP/R1BR2K1 w - - 0 22,"['d1d5', 'd1d6', 'a4a5', 'e4d3', 'b2b4', 'g1h1', 'f2f3', 'c1g5', 'e4e8', 'h2h3']"
c1f4,c1,f4,B,,False,1k4nr/p2p1ppp/1p1q4/2r5/P1P1Q3/8/1P3PPP/R1B3K1 w - - 0 23,"['e4g4', 'c1f4', 'c1e3', 'h2h4', 'e4f3', 'g2g4', 'e4e2', 'f2f3', 'h2h3', 'g2g3']"
e4f4,e4,f4,Q,q,True,1k4nr/p2p1ppp/1p6/2r5/P1P1Qq2/8/1P3PPP/R5K1 w - - 0 24,"['e4f4', 'e4e8', 'e4d3', 'a1e1', 'e4e2', 'e4b1', 'e4d5', 'e4c2', 'e4e3', 'b2b4']"
b2b4,b2,b4,P,,False,1k4nr/p1rp1ppp/1p6/8/P1P2Q2/8/1P3PPP/R5K1 w - - 1 25,"['f2f3', 'g2g3', 'h2h4', 'f4g4', 'f4f7', 'a4a5', 'g2g4', 'f4g3', 'h2h3', 'f4g5']"
a4a5,a4,a5,P,,False,1k5r/p1rp1ppp/1p3n2/8/PPP2Q2/8/5PPP/R5K1 w - - 1 26,"['f2f3', 'a4a5', 'g1f1', 'a1d1', 'h2h4', 'h2h3', 'f4d6', 'c4c5', 'a1c1', 'g2g3']"
a5b6,a5,b6,P,p,False,1kr5/p1rp1ppp/1p3n2/P7/1PP2Q2/8/5PPP/R5K1 w - - 1 27,"['h2h4', 'h2h3', 'a5b6', 'g1f1', 'g2g3', 'f4d6', 'a5a6', 'g1h1', 'c4c5', 'f2f3']"
c4c5,c4,c5,P,,False,1kr5/2rp1ppp/1p3n2/8/1PP2Q2/8/5PPP/R5K1 w - - 0 28,"['f4d6', 'a1a6', 'c4c5', 'f4e5', 'g2g3', 'f4d4', 'a1b1', 'h2h3', 'f4e3', 'f4g3']"
f4f3,f4,f3,Q,,True,2r5/1krp1ppp/1p3n2/2P5/1P3Q2/8/5PPP/R5K1 w - - 1 29,"['f4f3', 'f4c4', 'f4g3', 'a1b1', 'g2g3', 'h2h4', 'f2f3', 'c5b6', 'f4f5', 'g2g4']"
c5d6,c5,d6,P,,True,2r5/1kr2ppp/1p3n2/2Pp4/1P6/5Q2/5PPP/R5K1 w - d6 0 30,"['c5d6', 'f3a3', 'f3e2', 'f3b3', 'f3d3', 'f3f4', 'a1b1', 'f3e3', 'h2h4', 'g1f1']"
b4b5,b4,b5,P,,False,2r5/1k3ppp/1prP1n2/8/1P6/5Q2/5PPP/R5K1 w - - 1 31,"['b4b5', 'd6d7', 'h2h4', 'h2h3', 'g1f1', 'a1f1', 'g2g3', 'g2g4', 'a1e1', 'f3a3']"
e2e4,e2,e4,P,,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,"['d2d4', 'c2c4', 'f2f4', 'e2e3', 'g2g3', 'g1f3', 'e2e4', 'b2b3', 'd2d3', 'a2a3']"
b1c3,b1,c3,N,,False,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"['g1f3', 'b1c3', 'f1c4', 'h2h3', 'f1e2', 'f1d3', 'd2d4', 'd1h5', 'c2c4', 'a2a3']"
g1f3,g1,f3,N,,False,rnbqkbnr/pppp2pp/8/4pp2/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3,"['e4f5', 'd2d4', 'g1e2', 'f1c4', 'g1f3', 'd1f3', 'g2g3', 'd2d3', 'f2f4', 'f1d3']"
c3e4,c3,e4,N,p,False,rnbqkbnr/pppp2pp/8/4p3/4p3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,"['f3e5', 'c3e4', 'f3g1', 'd2d4', 'a2a3', 'f3d4', 'f1c4', 'f3g5', 'f1b5', 'c3d5']"
e4g3,e4,g3,N,,False,rnbqkb1r/pppp2pp/5n2/4p3/4N3/5N2/PPPP1PPP/R1BQKB1R w KQkq - 1 5,"['d1e2', 'e4f6', 'f3e5', 'd2d3', 'f1d3', 'e4g3', 'f3g5', 'e4g5', 'f3h4', 'f1c4']"
f1b5,f1,b5,B,,False,r1bqkb1r/pppp2pp/2n2n2/4p3/8/5NN1/PPPP1PPP/R1BQKB1R w KQkq - 3 6,"['d2d4', 'f3e5', 'd2d3', 'd1e2', 'c2c3', 'f1e2', 'f1b5', 'f3g5', 'h2h3', 'a1b1']"
e1g1,e1,g1,K,,False,r1bqkb1r/ppp3pp/2np1n2/1B2p3/8/5NN1/PPPP1PPP/R1BQK2R w KQkq - 0 7,"['d2d4', 'c2c3', 'e1g1', 'b5a4', 'b5c6', 'c2c4', 'a2a3', 'd2d3', 'd1e2', 'h2h3']"
c2c3,c2,c3,P,,False,r2qkb1r/pppb2pp/2np1n2/1B2p3/8/5NN1/PPPP1PPP/R1BQ1RK1 w kq - 2 8,"['d2d4', 'c2c4', 'b5a4', 'c2c3', 'f1e1', 'd2d3', 'a2a4', 'd1e2', 'h2h3', 'b5c6']"
h2h4,h2,h4,P,,False,r2qkb1r/pppb2p1/2np1n2/1B2p2p/8/2P2NN1/PP1P1PPP/R1BQ1RK1 w kq - 0 9,"['d1c2', 'b5d3', 'h2h4', 'd2d4', 'f3h4', 'f1e1', 'g3e2', 'd1a4', 'd1e2', 'b5c6']"
d1c2,d1,c2,Q,,False,r2qkb1r/pppb2p1/2np4/1B2p2p/6nP/2P2NN1/PP1P1PP1/R1BQ1RK1 w kq - 1 10,"['b5d3', 'd2d4', 'd1c2', 'b5a4', 'f3g5', 'd1e2', 'd1b3', 'b5c4', 'a2a4', 'b2b4']"
c2g6,c2,g6,Q,,True,r3kb1r/pppbq1p1/2np4/1B2p2p/6nP/2P2NN1/PPQP1PP1/R1B2RK1 w kq - 3 11,"['f3g5', 'b5c4', 'd2d4', 'f1e1', 'b2b4', 'b5a4', 'a2a4', 'b2b3', 'b5e2', 'a2a3']"
f3g5,f3,g5,N,,False,r2k1b1r/pppbq1p1/2np2Q1/1B2p2p/6nP/2P2NN1/PP1P1PP1/R1B2RK1 w - - 5 12,"['d2d4', 'f3g5', 'b5c6', 'g6c2', 'b5c4', 'b2b4', 'd2d3', 'b5a4', 'a2a4', 'f1e1']"
g5e6,g5,e6,N,,True,r2kbb1r/ppp1q1p1/2np2Q1/1B2p1Np/6nP/2P3N1/PP1P1PP1/R1B2RK1 w - - 7 13,"['g6f5', 'g6b1', 'g6d3', 'g6e4', 'g6c2', 'g6e6', 'g5e6', 'b5d3', 'g6e8', 'b5c6']"
